raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert,raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/disc_loss,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc,raw/disc/n_generated
6.0,1.0,0.6666666865348816,0.5216768980026245,506,0.5,0.4636138677597046,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.6666666865348816,0.5251777172088623,507,0.5,0.4638271629810333,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.6666666865348816,0.5588598251342773,507,0.5,0.506950855255127,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.6666666865348816,0.5570722222328186,508,0.5,0.5000199675559998,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.6666666865348816,0.5579745173454285,508,0.5,0.5016226768493652,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.5,0.49055925011634827,509,0.5,0.4209494888782501,0.25,0.75,6.0
6.0,1.0,0.5,0.5253849625587463,509,0.5,0.4671892821788788,0.25,0.75,6.0
6.0,1.0,0.5,0.5192438364028931,510,0.5,0.4420650005340576,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5463630557060242,510,0.5,0.480426549911499,0.3333333333333333,0.6666666865348816,6.0
6.0,0.6666666865348816,0.5,0.5601916313171387,511,0.5,0.5327614545822144,0.4166666666666667,0.5833333134651184,6.0
6.0,1.0,0.5,0.5539470314979553,511,0.5,0.4813607931137085,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5605563521385193,512,0.5,0.5235269069671631,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.48704060912132263,512,0.5,0.41313838958740234,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5242593884468079,513,0.5,0.4715236723423004,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.599145233631134,513,0.5,0.5709332823753357,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.5248492956161499,514,0.5,0.4699208736419678,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.44918063282966614,514,0.5,0.3760339319705963,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.4866410195827484,515,0.5,0.4093867242336273,0.25,0.75,6.0
6.0,1.0,0.6666666865348816,0.48864638805389404,515,0.5,0.41222381591796875,0.3333333333333333,0.8333333134651184,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5602412819862366,516,0.5,0.5336053967475891,0.5,0.6666666865348816,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5982880592346191,516,0.5,0.5957280993461609,0.5,0.6666666865348816,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5613716840744019,517,0.5,0.5110563635826111,0.5,0.6666666865348816,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5227363109588623,517,0.5,0.46644195914268494,0.5,0.6666666865348816,6.0
6.0,0.8333333134651184,0.6666666865348816,0.6085992455482483,518,0.5,0.5673018097877502,0.4166666666666667,0.75,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5248870253562927,518,0.5,0.46640610694885254,0.4166666666666667,0.75,6.0
6.0,1.0,0.5,0.6092539429664612,519,0.5,0.5586562156677246,0.25,0.75,6.0
6.0,1.0,0.5,0.609085738658905,519,0.5,0.5531542301177979,0.25,0.75,6.0
6.0,1.0,0.5,0.5621040463447571,520,0.5,0.49928614497184753,0.25,0.75,6.0
6.0,1.0,0.5,0.5676396489143372,520,0.5,0.5228977203369141,0.25,0.75,6.0
6.0,1.0,0.5,0.6112203001976013,521,0.5,0.581206738948822,0.25,0.75,6.0
6.0,1.0,0.5,0.5524579882621765,521,0.5,0.5006018877029419,0.25,0.75,6.0
6.0,1.0,0.5,0.5620561242103577,522,0.5,0.5126739740371704,0.25,0.75,6.0
6.0,1.0,0.5,0.561253011226654,522,0.5,0.5209696292877197,0.25,0.75,6.0
6.0,1.0,0.5,0.5972980856895447,523,0.5,0.5496751666069031,0.25,0.75,6.0
6.0,1.0,0.5,0.48555728793144226,523,0.5,0.43472036719322205,0.25,0.75,6.0
6.0,1.0,0.5,0.5918612480163574,524,0.5,0.538514256477356,0.25,0.75,6.0
6.0,1.0,0.5,0.5855610966682434,524,0.5,0.5233670473098755,0.25,0.75,6.0
6.0,1.0,0.5,0.5924129486083984,525,0.5,0.5602171421051025,0.25,0.75,6.0
6.0,1.0,0.5,0.4907379150390625,525,0.5,0.4374547302722931,0.25,0.75,6.0
6.0,1.0,0.5,0.4948103427886963,526,0.5,0.4511129856109619,0.25,0.75,6.0
6.0,1.0,0.5,0.5254388451576233,526,0.5,0.46463608741760254,0.25,0.75,6.0
6.0,1.0,0.5,0.5595030784606934,527,0.5,0.5117566585540771,0.25,0.75,6.0
6.0,1.0,0.5,0.5187141299247742,527,0.5,0.4473976194858551,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5915155410766602,528,0.5,0.5448448061943054,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.556365966796875,528,0.5,0.49859699606895447,0.25,0.75,6.0
6.0,1.0,0.5,0.5602104067802429,529,0.5,0.5122043490409851,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5836572647094727,529,0.5,0.5229591727256775,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5521098971366882,530,0.5,0.4760783612728119,0.25,0.75,6.0
6.0,1.0,0.5,0.5499375462532043,530,0.5,0.4714227020740509,0.25,0.75,6.0
6.0,1.0,0.5,0.6008079648017883,531,0.5,0.5414685010910034,0.25,0.75,6.0
6.0,1.0,0.5,0.47771763801574707,531,0.5,0.44352415204048157,0.25,0.75,6.0
6.0,1.0,0.5,0.5599904656410217,532,0.5,0.5091784596443176,0.25,0.75,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5049471855163574,532,0.5,0.43110978603363037,0.4166666666666667,0.75,6.0
6.0,0.5,0.6666666865348816,0.5197402834892273,533,0.5,0.496584415435791,0.5833333333333334,0.5833333134651184,6.0
6.0,0.3333333432674408,0.6666666865348816,0.5618000626564026,533,0.5,0.5450839996337891,0.6666666666666666,0.5,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5619228482246399,534,0.5,0.5154604315757751,0.5,0.6666666865348816,6.0
6.0,1.0,0.6666666865348816,0.5588770508766174,534,0.5,0.48985555768013,0.3333333333333333,0.8333333134651184,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5573344230651855,535,0.5,0.4967937171459198,0.5,0.6666666865348816,6.0
6.0,1.0,0.6666666865348816,0.48287105560302734,535,0.5,0.39556267857551575,0.3333333333333333,0.8333333134651184,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5602690577507019,536,0.5,0.5132363438606262,0.5,0.6666666865348816,6.0
6.0,0.3333333432674408,0.8333333134651184,0.5973422527313232,536,0.5,0.5743472576141357,0.75,0.5833333134651184,6.0
6.0,0.5,0.8333333134651184,0.561062753200531,537,0.5,0.5339418053627014,0.6666666666666666,0.6666666865348816,6.0
6.0,1.0,0.8333333134651184,0.5573790073394775,537,0.5,0.4717337191104889,0.4166666666666667,0.9166666865348816,6.0
6.0,0.5,0.8333333134651184,0.5595479607582092,538,0.5,0.50410395860672,0.6666666666666666,0.6666666865348816,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5285386443138123,538,0.5,0.47077107429504395,0.4166666666666667,0.75,6.0
6.0,1.0,0.6666666865348816,0.5611836314201355,539,0.5,0.5046042203903198,0.3333333333333333,0.8333333134651184,6.0
6.0,0.6666666865348816,0.5,0.5282658934593201,539,0.5,0.5006069540977478,0.4166666666666667,0.5833333134651184,6.0
6.0,0.5,0.5,0.5597394108772278,540,0.5,0.5452579259872437,0.5,0.5,6.0
6.0,0.8333333134651184,0.5,0.45255085825920105,540,0.5,0.3815760910511017,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5963296890258789,541,0.5,0.5508609414100647,0.25,0.75,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5982950329780579,541,0.5,0.5520790219306946,0.4166666666666667,0.75,6.0
6.0,1.0,0.3333333432674408,0.6000511050224304,542,0.5,0.5553818345069885,0.16666666666666666,0.6666666865348816,6.0
6.0,1.0,0.3333333432674408,0.6007533073425293,542,0.5,0.5635867714881897,0.16666666666666666,0.6666666865348816,6.0
6.0,1.0,0.3333333432674408,0.5587095618247986,543,0.5,0.513912558555603,0.16666666666666666,0.6666666865348816,6.0
6.0,1.0,0.3333333432674408,0.5585500597953796,543,0.5,0.5186997056007385,0.16666666666666666,0.6666666865348816,6.0
6.0,1.0,0.5,0.5521692037582397,544,0.5,0.5009191632270813,0.25,0.75,6.0
6.0,1.0,0.5,0.5555680394172668,544,0.5,0.5109303593635559,0.25,0.75,6.0
6.0,1.0,0.5,0.5583742260932922,545,0.5,0.5371285080909729,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5564689040184021,545,0.5,0.5299373865127563,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.5969461798667908,546,0.5,0.5589506030082703,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5548637509346008,546,0.5,0.5125070810317993,0.25,0.75,6.0
6.0,1.0,0.3333333432674408,0.5521119236946106,547,0.5,0.49790406227111816,0.16666666666666666,0.6666666865348816,6.0
6.0,1.0,0.5,0.5117451548576355,547,0.5,0.46712803840637207,0.25,0.75,6.0
6.0,1.0,0.5,0.5956419110298157,548,0.5,0.5435107350349426,0.25,0.75,6.0
6.0,1.0,0.5,0.5089519023895264,548,0.5,0.4574548006057739,0.25,0.75,6.0
6.0,1.0,0.5,0.5548866391181946,549,0.5,0.5085669755935669,0.25,0.75,6.0
6.0,1.0,0.6666666865348816,0.5132959485054016,549,0.5,0.4638223648071289,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.6666666865348816,0.4755185544490814,550,0.5,0.4240681231021881,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.6666666865348816,0.553871214389801,550,0.5,0.49623826146125793,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.6666666865348816,0.5161009430885315,551,0.5,0.45968636870384216,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.6666666865348816,0.517475962638855,551,0.5,0.4646186828613281,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.6666666865348816,0.5933220386505127,552,0.5,0.5403199791908264,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.6666666865348816,0.5147328972816467,552,0.5,0.4524650573730469,0.3333333333333333,0.8333333134651184,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5554977059364319,553,0.5,0.5313270092010498,0.5,0.6666666865348816,6.0
6.0,0.6666666865348816,0.6666666865348816,0.476907342672348,553,0.5,0.4408186972141266,0.5,0.6666666865348816,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5159187316894531,554,0.5,0.4591512680053711,0.4166666666666667,0.75,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5544101595878601,554,0.5,0.518086850643158,0.5,0.6666666865348816,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5532640814781189,555,0.5,0.5133857131004333,0.5,0.6666666865348816,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5526984930038452,555,0.5,0.5312516093254089,0.5,0.6666666865348816,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5887272953987122,556,0.5,0.5604950785636902,0.5,0.6666666865348816,6.0
6.0,0.3333333432674408,0.6666666865348816,0.5541945099830627,556,0.5,0.5617391467094421,0.6666666666666666,0.5,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5514137148857117,557,0.5,0.49799689650535583,0.4166666666666667,0.75,6.0
6.0,0.8333333134651184,0.6666666865348816,0.588715136051178,557,0.5,0.5567086935043335,0.4166666666666667,0.75,6.0
6.0,0.8333333134651184,0.5,0.5905101895332336,558,0.5,0.5390821099281311,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5480257272720337,558,0.5,0.4817999303340912,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.42789408564567566,559,0.5,0.3902815580368042,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.546960175037384,559,0.5,0.48282507061958313,0.25,0.75,6.0
6.0,0.6666666865348816,0.5,0.550469696521759,560,0.5,0.5303006768226624,0.4166666666666667,0.5833333134651184,6.0
6.0,0.8333333134651184,0.5,0.5499213337898254,560,0.5,0.5179831981658936,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.549443781375885,561,0.5,0.5264683961868286,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.5489652752876282,561,0.5,0.5346698760986328,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.509919285774231,562,0.5,0.4777681529521942,0.3333333333333333,0.6666666865348816,6.0
6.0,0.6666666865348816,0.5,0.5895227193832397,562,0.5,0.5721474289894104,0.4166666666666667,0.5833333134651184,6.0
6.0,1.0,0.5,0.42958521842956543,563,0.5,0.3781110346317291,0.25,0.75,6.0
6.0,1.0,0.5,0.5518117547035217,563,0.5,0.5132303833961487,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5522584915161133,564,0.5,0.5130841135978699,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.4735596179962158,564,0.5,0.4263259470462799,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5110883116722107,565,0.5,0.4592951238155365,0.25,0.75,6.0
6.0,1.0,0.5,0.55229651927948,565,0.5,0.508540689945221,0.25,0.75,6.0
6.0,1.0,0.6666666865348816,0.47091326117515564,566,0.5,0.40799203515052795,0.3333333333333333,0.8333333134651184,6.0
6.0,0.8333333134651184,0.5,0.5973922610282898,566,0.5,0.5622304677963257,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5446889996528625,567,0.5,0.48296305537223816,0.25,0.75,6.0
6.0,1.0,0.5,0.5556555986404419,567,0.5,0.5001969337463379,0.25,0.75,6.0
6.0,1.0,0.5,0.3817797601222992,568,0.5,0.29987069964408875,0.25,0.75,6.0
6.0,0.8333333134651184,0.6666666865348816,0.45602142810821533,568,0.5,0.3826000690460205,0.4166666666666667,0.75,6.0
6.0,0.5,0.6666666865348816,0.6004877686500549,569,0.5,0.5724371075630188,0.5833333333333334,0.5833333134651184,6.0
6.0,0.5,0.6666666865348816,0.5957720875740051,569,0.5,0.5612627267837524,0.5833333333333334,0.5833333134651184,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5555992722511292,570,0.5,0.5119940042495728,0.5,0.6666666865348816,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5102035403251648,570,0.5,0.46110785007476807,0.5,0.6666666865348816,6.0
6.0,0.8333333134651184,0.6666666865348816,0.424215704202652,571,0.5,0.35600486397743225,0.4166666666666667,0.75,6.0
6.0,0.5,0.6666666865348816,0.597757875919342,571,0.5,0.5812036991119385,0.5833333333333334,0.5833333134651184,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5533196330070496,572,0.5,0.4946032464504242,0.4166666666666667,0.75,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5365830063819885,572,0.5,0.4718042314052582,0.5,0.6666666865348816,6.0
6.0,0.5,0.6666666865348816,0.5124298334121704,573,0.5,0.49393507838249207,0.5833333333333334,0.5833333134651184,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5122512578964233,573,0.5,0.46310916543006897,0.4166666666666667,0.75,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5107665657997131,574,0.5,0.4730292558670044,0.5,0.6666666865348816,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5531327724456787,574,0.5,0.5043339133262634,0.4166666666666667,0.75,6.0
6.0,1.0,0.5,0.5521435141563416,575,0.5,0.4852553606033325,0.25,0.75,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5113176703453064,575,0.5,0.4819769859313965,0.5,0.6666666865348816,6.0
6.0,0.8333333134651184,0.6666666865348816,0.509531557559967,576,0.5,0.4464989900588989,0.4166666666666667,0.75,6.0
6.0,0.5,0.6666666865348816,0.5537018179893494,576,0.5,0.5167242884635925,0.5833333333333334,0.5833333134651184,6.0
6.0,0.8333333134651184,0.5,0.5519664287567139,577,0.5,0.5024215579032898,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5512511730194092,577,0.5,0.4807138442993164,0.25,0.75,6.0
6.0,1.0,0.5,0.5514633655548096,578,0.5,0.514077365398407,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5105848908424377,578,0.5,0.47779032588005066,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5528990626335144,579,0.5,0.5120039582252502,0.25,0.75,6.0
6.0,1.0,0.5,0.5397904515266418,579,0.5,0.4655075967311859,0.25,0.75,6.0
6.0,0.6666666865348816,0.5,0.5509508848190308,580,0.5,0.5440930724143982,0.4166666666666667,0.5833333134651184,6.0
6.0,1.0,0.5,0.5037197470664978,580,0.5,0.44225406646728516,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5926903486251831,581,0.5,0.5497146248817444,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.55081707239151,581,0.5,0.5074983239173889,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.505224883556366,582,0.5,0.47721901535987854,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5443711280822754,582,0.5,0.47578975558280945,0.25,0.75,6.0
6.0,1.0,0.5,0.5003389120101929,583,0.5,0.44465377926826477,0.25,0.75,6.0
6.0,0.6666666865348816,0.5,0.5923662781715393,583,0.5,0.5556679964065552,0.4166666666666667,0.5833333134651184,6.0
6.0,0.8333333134651184,0.5,0.5292490124702454,584,0.5,0.4782828986644745,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.5438629984855652,584,0.5,0.5090035796165466,0.3333333333333333,0.6666666865348816,6.0
6.0,0.6666666865348816,0.5,0.5468945503234863,585,0.5,0.5271931290626526,0.4166666666666667,0.5833333134651184,6.0
6.0,0.8333333134651184,0.5,0.5458268523216248,585,0.5,0.5248416662216187,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.49395743012428284,586,0.5,0.42844414710998535,0.25,0.75,6.0
6.0,1.0,0.5,0.41651472449302673,586,0.5,0.37919795513153076,0.25,0.75,6.0
6.0,1.0,0.5,0.5464584827423096,587,0.5,0.5126810669898987,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.583172619342804,587,0.5,0.539391279220581,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5423654913902283,588,0.5,0.49113085865974426,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5422219038009644,588,0.5,0.5160998702049255,0.3333333333333333,0.6666666865348816,6.0
6.0,0.6666666865348816,0.5,0.5851833820343018,589,0.5,0.5643137097358704,0.4166666666666667,0.5833333134651184,6.0
6.0,1.0,0.5,0.5405588746070862,589,0.5,0.4870948791503906,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5447227954864502,590,0.5,0.5224624276161194,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.5496518611907959,590,0.5,0.5341383814811707,0.3333333333333333,0.6666666865348816,6.0
6.0,0.5,0.5,0.5465534925460815,591,0.5,0.5421843528747559,0.5,0.5,6.0
6.0,1.0,0.5,0.5846595168113708,591,0.5,0.5177096724510193,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.589420735836029,592,0.5,0.5562157034873962,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.6666666865348816,0.5020040273666382,592,0.5,0.4553266763687134,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.6666666865348816,0.5451803207397461,593,0.5,0.49190306663513184,0.3333333333333333,0.8333333134651184,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5891455411911011,593,0.5,0.5607773065567017,0.4166666666666667,0.75,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5492165684700012,594,0.5,0.5249831080436707,0.4166666666666667,0.75,6.0
6.0,0.6666666865348816,0.6666666865348816,0.5058049559593201,594,0.5,0.4918254315853119,0.5,0.6666666865348816,6.0
6.0,1.0,0.6666666865348816,0.5928875207901001,595,0.5,0.5730310678482056,0.3333333333333333,0.8333333134651184,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5503732562065125,595,0.5,0.5295171737670898,0.4166666666666667,0.75,6.0
6.0,1.0,0.6666666865348816,0.5051621794700623,596,0.5,0.46495136618614197,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.5,0.5399699211120605,596,0.5,0.4839029014110565,0.25,0.75,6.0
6.0,1.0,0.5,0.5046035647392273,597,0.5,0.4661053419113159,0.25,0.75,6.0
6.0,1.0,0.5,0.547774612903595,597,0.5,0.49852463603019714,0.25,0.75,6.0
6.0,1.0,0.5,0.5038846135139465,598,0.5,0.45069780945777893,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5034920573234558,598,0.5,0.46170079708099365,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5926564335823059,599,0.5,0.5645830035209656,0.25,0.75,6.0
6.0,1.0,0.5,0.5467044711112976,599,0.5,0.5027344226837158,0.25,0.75,6.0
6.0,1.0,0.5,0.5437674522399902,600,0.5,0.48525211215019226,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5886736512184143,600,0.5,0.5577908754348755,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.45937487483024597,601,0.5,0.40799638628959656,0.25,0.75,6.0
6.0,1.0,0.5,0.5454495549201965,601,0.5,0.5023086667060852,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.586789608001709,602,0.5,0.5486913323402405,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.5847888588905334,602,0.5,0.5372759699821472,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5869426131248474,603,0.5,0.5355547070503235,0.25,0.75,6.0
6.0,1.0,0.5,0.5001944899559021,603,0.5,0.4564363956451416,0.25,0.75,6.0
6.0,1.0,0.5,0.5012960433959961,604,0.5,0.47265562415122986,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.458250492811203,604,0.5,0.4476737976074219,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.5027479529380798,605,0.5,0.4759347140789032,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.544178307056427,605,0.5,0.48793432116508484,0.25,0.75,6.0
6.0,1.0,0.5,0.5047648549079895,606,0.5,0.47357234358787537,0.25,0.75,6.0
6.0,0.5,0.5,0.5432481169700623,606,0.5,0.5328877568244934,0.5,0.5,6.0
6.0,1.0,0.5,0.5034191012382507,607,0.5,0.4386221468448639,0.25,0.75,6.0
6.0,0.6666666865348816,0.5,0.5897965431213379,607,0.5,0.5713465213775635,0.4166666666666667,0.5833333134651184,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5908288955688477,608,0.5,0.5527772307395935,0.4166666666666667,0.75,6.0
6.0,1.0,0.6666666865348816,0.5090133547782898,608,0.5,0.45111581683158875,0.3333333333333333,0.8333333134651184,6.0
6.0,0.8333333134651184,0.6666666865348816,0.5929189324378967,609,0.5,0.5651807188987732,0.4166666666666667,0.75,6.0
6.0,1.0,0.5,0.5105578899383545,609,0.5,0.4694598615169525,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5507986545562744,610,0.5,0.5119924545288086,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.5068331956863403,610,0.5,0.45643165707588196,0.25,0.75,6.0
6.0,1.0,0.5,0.5483236908912659,611,0.5,0.5161008238792419,0.25,0.75,6.0
6.0,1.0,0.5,0.5474912524223328,611,0.5,0.5000689625740051,0.25,0.75,6.0
6.0,1.0,0.5,0.5842631459236145,612,0.5,0.5311470627784729,0.25,0.75,6.0
6.0,1.0,0.5,0.5889396071434021,612,0.5,0.5453749895095825,0.25,0.75,6.0
6.0,1.0,0.5,0.5468863844871521,613,0.5,0.508284866809845,0.25,0.75,6.0
6.0,1.0,0.3333333432674408,0.5426236987113953,613,0.5,0.4876498878002167,0.16666666666666666,0.6666666865348816,6.0
6.0,1.0,0.5,0.456050306558609,614,0.5,0.41138824820518494,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5399132966995239,614,0.5,0.49604472517967224,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.49834951758384705,615,0.5,0.4643511474132538,0.3333333333333333,0.6666666865348816,6.0
6.0,0.8333333134651184,0.5,0.5422844290733337,615,0.5,0.5054990649223328,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.49670374393463135,616,0.5,0.45049118995666504,0.25,0.75,6.0
6.0,0.5,0.5,0.5907072424888611,616,0.5,0.5918841361999512,0.5,0.5,6.0
6.0,0.6666666865348816,0.5,0.5400968194007874,617,0.5,0.5148454308509827,0.4166666666666667,0.5833333134651184,6.0
6.0,0.6666666865348816,0.5,0.5456438660621643,617,0.5,0.5346679091453552,0.4166666666666667,0.5833333134651184,6.0
6.0,0.8333333134651184,0.5,0.4984477758407593,618,0.5,0.459643691778183,0.3333333333333333,0.6666666865348816,6.0
6.0,1.0,0.5,0.4985744059085846,618,0.5,0.4417228698730469,0.25,0.75,6.0
6.0,0.8333333134651184,0.5,0.5897654294967651,619,0.5,0.549940288066864,0.3333333333333333,0.6666666865348816,6.0
6.0,0.6666666865348816,0.5,0.5015905499458313,619,0.5,0.47564730048179626,0.4166666666666667,0.5833333134651184,6.0
6.0,1.0,0.8333333134651184,0.5340360403060913,620,0.5,0.4474116861820221,0.4166666666666667,0.9166666865348816,6.0
6.0,1.0,0.8333333134651184,0.5449939370155334,620,0.5,0.4992636740207672,0.4166666666666667,0.9166666865348816,6.0
6.0,0.8333333134651184,0.8333333134651184,0.45760345458984375,621,0.5,0.41249385476112366,0.5,0.8333333134651184,6.0
6.0,0.8333333134651184,0.8333333134651184,0.5442401170730591,621,0.5,0.48733440041542053,0.5,0.8333333134651184,6.0
6.0,0.6666666865348816,0.8333333134651184,0.5004779696464539,622,0.5,0.47344088554382324,0.5833333333333334,0.75,6.0
6.0,0.8333333134651184,0.8333333134651184,0.5901563167572021,622,0.5,0.537371814250946,0.5,0.8333333134651184,6.0
6.0,0.8333333134651184,0.8333333134651184,0.5450360178947449,623,0.5,0.511249303817749,0.5,0.8333333134651184,6.0
6.0,0.6666666865348816,0.8333333134651184,0.5903944969177246,623,0.5,0.5517093539237976,0.5833333333333334,0.75,6.0
6.0,0.6666666865348816,0.8333333134651184,0.5439476370811462,624,0.5,0.5049616098403931,0.5833333333333334,0.75,6.0
6.0,0.8333333134651184,0.8333333134651184,0.5899617075920105,624,0.5,0.5711460113525391,0.5,0.8333333134651184,6.0
6.0,0.6666666865348816,0.8333333134651184,0.5879197120666504,625,0.5,0.5384804606437683,0.5833333333333334,0.75,6.0
6.0,0.6666666865348816,0.8333333134651184,0.5453055500984192,625,0.5,0.5149264335632324,0.5833333333333334,0.75,6.0
6.0,1.0,0.6666666865348816,0.49801936745643616,626,0.5,0.4567440450191498,0.3333333333333333,0.8333333134651184,6.0
6.0,1.0,0.5,0.5412828326225281,626,0.5,0.49667811393737793,0.25,0.75,6.0
6.0,1.0,0.5,0.5429710745811462,627,0.5,0.5099541544914246,0.25,0.75,6.0
6.0,1.0,0.5,0.49322259426116943,627,0.5,0.45115354657173157,0.25,0.75,6.0
