bc/prob_true_act,bc/ent_loss,bc/samples_so_far,bc/loss,bc/epoch_num,bc/l2_loss,bc/neglogp,bc/entropy,bc/l2_norm,bc/batch_num
180564.625,0.011144496500492096,3010028,-12.092223167419434,107500,0.0,-12.103367805480957,-11.144495964050293,206.68675231933594,107501
180468.15625,0.011153270490467548,3024028,-12.09204387664795,108000,0.0,-12.10319709777832,-11.15326976776123,206.77798461914062,108001
193208.203125,0.011173219420015812,3038028,-12.160340309143066,108500,0.0,-12.171513557434082,-11.173218727111816,206.9524383544922,108501
59666.54296875,0.01118323765695095,3052028,-10.826764106750488,109000,0.0,-10.837946891784668,-11.183237075805664,207.0703582763672,109001
197693.09375,0.011195672675967216,3066028,-12.18327522277832,109500,0.0,-12.19447135925293,-11.195672035217285,207.20758056640625,109501
186758.296875,0.011223642155528069,3080028,-12.126263618469238,110000,0.0,-12.137487411499023,-11.223641395568848,207.4298553466797,110001
208658.015625,0.01124888937920332,3094028,-12.237203598022461,110500,0.0,-12.248452186584473,-11.248888969421387,207.6595001220703,110501
10343.951171875,0.011272073723375797,3108028,-8.637018203735352,111000,0.0,-8.648290634155273,-11.272072792053223,207.8680419921875,111001
212614.265625,0.011271371506154537,3122028,-12.255956649780273,111500,0.0,-12.267228126525879,-11.271370887756348,207.9061737060547,111501
225792.5,0.01132758054882288,3136028,-12.316043853759766,112000,0.0,-12.327371597290039,-11.327580451965332,208.34613037109375,112001
186377.875,0.011310024186968803,3150028,-12.122273445129395,112500,0.0,-12.133583068847656,-11.310023307800293,208.28460693359375,112501
234080.25,0.011363557539880276,3164028,-12.352054595947266,113000,0.0,-12.363418579101562,-11.363556861877441,208.69911193847656,113001
142779.5,0.011356881819665432,3178028,-11.813125610351562,113500,0.0,-11.824482917785645,-11.356881141662598,208.6925048828125,113501
240128.546875,0.011389486491680145,3192028,-12.377538681030273,114000,0.0,-12.388928413391113,-11.389486312866211,208.97364807128906,114001
28819.25390625,0.011409791186451912,3206028,-9.507372856140137,114500,0.0,-9.518782615661621,-11.409790992736816,209.1746826171875,114501
247573.90625,0.011419734917581081,3220028,-12.408045768737793,115000,0.0,-12.419465065002441,-11.419734001159668,209.2796173095703,115001
246846.328125,0.011416556313633919,3234028,-12.405105590820312,115500,0.0,-12.416522026062012,-11.416555404663086,209.31240844726562,115501
255651.21875,0.0114515982568264,3248028,-12.440117835998535,116000,0.0,-12.451569557189941,-11.451598167419434,209.60879516601562,116001
264286.6875,0.011484812013804913,3262028,-12.473304748535156,116500,0.0,-12.484789848327637,-11.484811782836914,209.87649536132812,116501
2002.966064453125,0.011481618508696556,3276028,-6.048402309417725,117000,0.0,-6.059884071350098,-11.48161792755127,209.9091339111328,117001
145.71676635742188,0.011522815562784672,3290028,-4.852476119995117,117500,0.0,-4.863998889923096,-11.522814750671387,210.224365234375,117501
264609.0625,0.011487224139273167,3304028,-12.474520683288574,118000,0.0,-12.486007690429688,-11.487223625183105,210.02166748046875,118001
273134.78125,0.01151775661855936,3318028,-12.506203651428223,118500,0.0,-12.517721176147461,-11.517756462097168,210.27369689941406,118501
261073.21875,0.01148802787065506,3332028,-12.46105670928955,119000,0.0,-12.47254467010498,-11.488027572631836,210.1439971923828,119001
147903.0,0.011457773856818676,3346028,-11.83292293548584,119500,0.0,-11.844380378723145,-11.457773208618164,210.01882934570312,119501
275135.4375,0.011525023728609085,3360028,-12.513493537902832,120000,0.0,-12.525018692016602,-11.525023460388184,210.56703186035156,120001
179329.046875,0.011526936665177345,3374028,-12.083739280700684,120500,0.0,-12.095266342163086,-11.526936531066895,210.623291015625,120501
272482.9375,0.011539571918547153,3388028,-12.503682136535645,121000,0.0,-12.51522159576416,-11.539571762084961,210.7520751953125,121001
293329.9375,0.011589900590479374,3402028,-12.577463150024414,121500,0.0,-12.5890531539917,-11.589900016784668,211.15191650390625,121501
292589.46875,0.01158663909882307,3416028,-12.574939727783203,122000,0.0,-12.586525917053223,-11.586638450622559,211.18502807617188,122001
294541.6875,0.01159319281578064,3430028,-12.581583976745605,122500,0.0,-12.59317684173584,-11.593192100524902,211.2826690673828,122501
286751.4375,0.011566371656954288,3444028,-12.554804801940918,123000,0.0,-12.566370964050293,-11.566370964050293,211.18177795410156,123001
13852.1025390625,0.011562526226043701,3458028,-1.4315404891967773,123500,0.0,-1.4431029558181763,-11.562525749206543,211.3319549560547,123501
191214.53125,0.011580933816730976,3472028,-12.148346900939941,124000,0.0,-12.159927368164062,-11.580933570861816,211.49818420410156,124001
269254.8125,0.011526307091116905,3486028,-12.491737365722656,124500,0.0,-12.503263473510742,-11.52630615234375,211.41806030273438,124501
236699.390625,0.011634730733931065,3500028,-12.362692832946777,125000,0.0,-12.374327659606934,-11.634730339050293,212.27102661132812,125001
255558.875,0.011633279733359814,3514028,-12.438760757446289,125500,0.0,-12.450393676757812,-11.633278846740723,212.4378204345703,125501
305617.6875,0.011630102060735226,3528028,-12.618459701538086,126000,0.0,-12.63008975982666,-11.630101203918457,212.54168701171875,126001
301531.15625,0.011616629548370838,3542028,-12.605011940002441,126500,0.0,-12.616628646850586,-11.616628646850586,212.77584838867188,126501
292625.15625,0.011586682870984077,3556028,-12.57505989074707,127000,0.0,-12.586647033691406,-11.586682319641113,212.62464904785156,127001
279660.0625,0.011557690799236298,3570028,-12.52969741821289,127500,0.0,-12.541254997253418,-11.557690620422363,212.74693298339844,127501
60684.24609375,0.011651843786239624,3584028,-10.970418930053711,128000,0.0,-10.982070922851562,-11.651843070983887,213.44158935546875,128001
217137.453125,0.011553680524230003,3598028,-12.27447509765625,128500,0.0,-12.286028861999512,-11.553680419921875,213.75601196289062,128501
301274.75,0.011615779250860214,3612028,-12.60416316986084,129000,0.0,-12.615778923034668,-11.615778923034668,214.26821899414062,129001
29195.58203125,0.011649543419480324,3626028,-6.570074081420898,129500,0.0,-6.581723690032959,-11.649542808532715,214.56246948242188,129501
46451.7734375,0.011667905375361443,3640028,-10.66431713104248,130000,0.0,-10.675985336303711,-11.6679048538208,214.7248992919922,130001
296517.03125,0.01160395611077547,3654028,-12.58825397491455,130500,0.0,-12.599858283996582,-11.603955268859863,214.33741760253906,130501
16016.0712890625,0.01161851268261671,3668028,-7.748168468475342,131000,0.0,-7.759787082672119,-11.618512153625488,214.52035522460938,131001
316300.5625,0.01166445016860962,3682028,-12.65278434753418,131500,0.0,-12.664448738098145,-11.664449691772461,214.90159606933594,131501
298219.8125,0.011605599895119667,3696028,-12.59398078918457,132000,0.0,-12.605586051940918,-11.605599403381348,214.55953979492188,132001
326057.71875,0.011695010587573051,3710028,-12.683134078979492,132500,0.0,-12.694828987121582,-11.6950101852417,215.25050354003906,132501
324450.8125,0.01168989297002554,3724028,-12.67819881439209,133000,0.0,-12.689888954162598,-11.689892768859863,215.2517852783203,133001
317367.21875,0.011667817831039429,3738028,-12.656147003173828,133500,0.0,-12.667815208435059,-11.667817115783691,215.16329956054688,133501
312542.1875,0.011652505025267601,3752028,-12.64084243774414,134000,0.0,-12.652495384216309,-11.652504920959473,215.0796356201172,134001
299613.25,0.011612199246883392,3766028,-12.598634719848633,134500,0.0,-12.610246658325195,-11.612198829650879,214.90533447265625,134501
161331.984375,0.011713230051100254,3780028,-11.97674560546875,135000,0.0,-11.988458633422852,-11.713229179382324,215.66795349121094,135001
0.29491832852363586,0.011706408113241196,3794028,7.6787190437316895,135500,0.0,7.667012691497803,-11.70640754699707,215.6868133544922,135501
323535.59375,0.011687066406011581,3808028,-12.675376892089844,136000,0.0,-12.687064170837402,-11.687066078186035,215.61595153808594,136001
243412.140625,0.01165502518415451,3822028,-12.388260841369629,136500,0.0,-12.39991569519043,-11.655024528503418,215.43853759765625,136501
337337.5,0.011730407364666462,3836028,-12.717107772827148,137000,0.0,-12.728837966918945,-11.730406761169434,216.03330993652344,137001
321545.03125,0.0116809057071805,3850028,-12.669212341308594,137500,0.0,-12.680892944335938,-11.68090534210205,215.775390625,137501
315876.1875,0.011663108132779598,3864028,-12.651442527770996,138000,0.0,-12.663105964660645,-11.663107872009277,215.748291015625,138001
194609.265625,0.011644357815384865,3878028,-12.160832405090332,138500,0.0,-12.172476768493652,-11.644357681274414,215.73300170898438,138501
340421.28125,0.011737939901649952,3892028,-12.726201057434082,139000,0.0,-12.73793888092041,-11.73793888092041,216.4656982421875,139001
304593.84375,0.011627525091171265,3906028,-12.615106582641602,139500,0.0,-12.626733779907227,-11.627524375915527,215.8894805908203,139501
334462.3125,0.011720282956957817,3920028,-12.70855712890625,140000,0.0,-12.720277786254883,-11.720282554626465,216.6092529296875,140001
331548.75,0.01171153038740158,3934028,-12.69981861114502,140500,0.0,-12.711529731750488,-11.711529731750488,216.71905517578125,140501
327610.65625,0.011699609458446503,3948028,-12.687880516052246,141000,0.0,-12.699580192565918,-11.69960880279541,216.76483154296875,141001
335314.78125,0.011722826398909092,3962028,-12.711103439331055,141500,0.0,-12.72282600402832,-11.72282600402832,217.0911407470703,141501
325578.46875,0.011693361215293407,3976028,-12.681666374206543,142000,0.0,-12.693359375,-11.693360328674316,217.19760131835938,142001
317625.3125,0.011673207394778728,3990028,-12.656954765319824,142500,0.0,-12.668627738952637,-11.67320728302002,217.51434326171875,142501
334814.4375,0.011721334420144558,4004028,-12.709609985351562,143000,0.0,-12.721331596374512,-11.721333503723145,217.9632110595703,143001
334293.34375,0.011719775386154652,4018028,-12.70805549621582,143500,0.0,-12.719775199890137,-11.719775199890137,218.029296875,143501
287445.65625,0.01165255717933178,4032028,-12.552374839782715,144000,0.0,-12.564027786254883,-11.652556419372559,217.74493408203125,144001
344781.6875,0.011750779114663601,4046028,-12.73891544342041,144500,0.0,-12.750666618347168,-11.750778198242188,218.5252685546875,144501
332200.0625,0.011713504791259766,4060028,-12.701780319213867,145000,0.0,-12.713493347167969,-11.71350383758545,218.51321411132812,145001
316546.1875,0.011670735664665699,4074028,-12.653550148010254,145500,0.0,-12.665221214294434,-11.670735359191895,218.3567657470703,145501
2255.343017578125,0.011760495603084564,4088028,-7.090338706970215,146000,0.0,-7.102099418640137,-11.76049518585205,219.01864624023438,146001
202109.625,0.011217372491955757,4102028,-12.205342292785645,146500,0.0,-12.216559410095215,-11.217371940612793,217.47039794921875,146501
202681.765625,0.011220199055969715,4116028,-12.208165168762207,147000,0.0,-12.219385147094727,-11.220198631286621,217.4903106689453,147001
203425.921875,0.011223861016333103,4130028,-12.21182632446289,147500,0.0,-12.223050117492676,-11.223860740661621,217.51609802246094,147501
204380.734375,0.011228545568883419,4144028,-12.216504096984863,148000,0.0,-12.22773265838623,-11.228545188903809,217.54908752441406,148001
205612.46875,0.011234549805521965,4158028,-12.22250747680664,148500,0.0,-12.233741760253906,-11.234549522399902,217.5914306640625,148501
207207.421875,0.0112422751262784,4172028,-12.230226516723633,149000,0.0,-12.24146842956543,-11.242274284362793,217.64590454101562,149001
209273.5,0.01125219278037548,4186028,-12.240138053894043,149500,0.0,-12.25139045715332,-11.252192497253418,217.71595764160156,149501
211955.90625,0.011264923959970474,4200028,-12.252861976623535,150000,0.0,-12.264126777648926,-11.264923095703125,217.80592346191406,150001
213533.078125,0.011272340081632137,4214028,-12.260268211364746,150500,0.0,-12.271540641784668,-11.272339820861816,217.87307739257812,150501
215278.703125,0.011280589736998081,4228028,-12.268400192260742,151000,0.0,-12.279681205749512,-11.28058910369873,217.94589233398438,151001
217840.0,0.011292275972664356,4242028,-12.280217170715332,151500,0.0,-12.291509628295898,-11.292275428771973,218.04722595214844,151501
220919.421875,0.011306265369057655,4256028,-12.294242858886719,152000,0.0,-12.305548667907715,-11.306264877319336,218.16810607910156,152001
141787.65625,0.011317286640405655,4270028,-11.833112716674805,152500,0.0,-11.844429969787598,-11.317286491394043,218.27056884765625,152501
220698.484375,0.011333545669913292,4284028,-12.293129920959473,153000,0.0,-12.304463386535645,-11.333544731140137,218.41641235351562,153001
234766.375,0.011367641389369965,4298028,-12.354971885681152,153500,0.0,-12.366339683532715,-11.367640495300293,218.69818115234375,153501
219876.453125,0.011369653046131134,4312028,-12.289106369018555,154000,0.0,-12.30047607421875,-11.36965274810791,218.77261352539062,154001
244218.109375,0.0114064272493124,4326028,-12.394408226013184,154500,0.0,-12.405815124511719,-11.406426429748535,219.07363891601562,154501
255039.21875,0.011449641548097134,4340028,-12.437721252441406,155000,0.0,-12.44917106628418,-11.449641227722168,219.4263153076172,155001
262059.359375,0.011476736515760422,4354028,-12.464847564697266,155500,0.0,-12.476324081420898,-11.476736068725586,219.68658447265625,155501
16965.662109375,0.011477954685688019,4368028,-8.42756462097168,156000,0.0,-8.439043045043945,-11.477953910827637,219.7610626220703,156001
1908.253173828125,0.011553497985005379,4382028,-6.9944167137146,156500,0.0,-7.005970001220703,-11.553497314453125,220.32720947265625,156501
287573.4375,0.0115694934502244,4396028,-12.557662963867188,157000,0.0,-12.569231986999512,-11.569493293762207,220.53587341308594,157001
295009.78125,0.011594992130994797,4410028,-12.583168029785156,157500,0.0,-12.594762802124023,-11.594991683959961,220.7884979248047,157501
294237.75,0.011592316441237926,4424028,-12.580550193786621,158000,0.0,-12.592142105102539,-11.592315673828125,220.83763122558594,158001
255207.390625,0.011549360118806362,4438028,-12.436774253845215,158500,0.0,-12.448323249816895,-11.549359321594238,220.62509155273438,158501
301640.28125,0.011623862199485302,4452028,-12.605363845825195,159000,0.0,-12.616988182067871,-11.623861312866211,221.19798278808594,159001
29938.236328125,0.011598214507102966,4466028,-8.375753402709961,159500,0.0,-8.387351989746094,-11.598214149475098,221.09201049804688,159501
321384.09375,0.011680463328957558,4480028,-12.668710708618164,160000,0.0,-12.680391311645508,-11.680462837219238,221.7233428955078,160001
322184.40625,0.011682940647006035,4494028,-12.671196937561035,160500,0.0,-12.682879447937012,-11.682940483093262,221.81040954589844,160501
311419.59375,0.011648937128484249,4508028,-12.637247085571289,161000,0.0,-12.648896217346191,-11.64893627166748,221.66162109375,161001
316310.03125,0.011666527949273586,4522028,-12.652812957763672,161500,0.0,-12.66447925567627,-11.66652774810791,221.85208129882812,161501
310600.6875,0.01164703443646431,4536028,-12.634615898132324,162000,0.0,-12.646263122558594,-11.64703369140625,221.78485107421875,162001
56955.67578125,0.011751855723559856,4550028,-10.858205795288086,162500,0.0,-10.86995792388916,-11.75185489654541,222.5719451904297,162501
0.000284605281194672,0.011761418543756008,4564028,10.6976957321167,163000,0.0,10.685934066772461,-11.761418342590332,222.70220947265625,163001
339291.34375,0.01173462811857462,4578028,-12.722879409790039,163500,0.0,-12.734614372253418,-11.734627723693848,222.58351135253906,163501
340212.5625,0.011737355962395668,4592028,-12.72558879852295,164000,0.0,-12.737326622009277,-11.73735523223877,222.6856689453125,164001
308068.65625,0.01163811981678009,4606028,-12.626440048217773,164500,0.0,-12.638077735900879,-11.6381196975708,222.09249877929688,164501
341729.65625,0.011741784401237965,4620028,-12.730033874511719,165000,0.0,-12.741775512695312,-11.74178409576416,222.88514709472656,165001
343349.8125,0.01174717117100954,4634028,-12.734758377075195,165500,0.0,-12.746505737304688,-11.747170448303223,222.9955596923828,165501
329482.46875,0.011706115677952766,4648028,-12.693572044372559,166000,0.0,-12.705278396606445,-11.706114768981934,222.7646026611328,166001
265194.4375,0.011698408052325249,4662028,-12.473129272460938,166500,0.0,-12.484827995300293,-11.698407173156738,222.7954864501953,166501
347902.28125,0.01175968162715435,4676028,-12.747916221618652,167000,0.0,-12.759675979614258,-11.75968074798584,223.3032684326172,167001
332492.90625,0.01171438954770565,4690028,-12.702657699584961,167500,0.0,-12.714371681213379,-11.714388847351074,223.0604248046875,167501
352433.0,0.011772616766393185,4704028,-12.760842323303223,168000,0.0,-12.772614479064941,-11.772616386413574,223.52491760253906,168001
349362.0,0.011763865128159523,4718028,-12.752099990844727,168500,0.0,-12.763863563537598,-11.763864517211914,223.4892578125,168501
351509.15625,0.011769996024668217,4732028,-12.758219718933105,169000,0.0,-12.769989967346191,-11.76999568939209,223.60845947265625,169001
347144.75,0.011757632717490196,4746028,-12.745738983154297,169500,0.0,-12.75749683380127,-11.7576322555542,223.58660888671875,169501
348785.59375,0.011762317270040512,4760028,-12.750450134277344,170000,0.0,-12.762212753295898,-11.762316703796387,223.6820068359375,170001
351440.0,0.011769799515604973,4774028,-12.758025169372559,170500,0.0,-12.769795417785645,-11.76979923248291,223.79713439941406,170501
344576.59375,0.011750074103474617,4788028,-12.738321304321289,171000,0.0,-12.75007152557373,-11.750073432922363,223.67599487304688,171001
348262.34375,0.01176114659756422,4802028,-12.748950004577637,171500,0.0,-12.760710716247559,-11.76114559173584,223.82395935058594,171501
345387.3125,0.011752480641007423,4816028,-12.740669250488281,172000,0.0,-12.752421379089355,-11.752480506896973,223.85264587402344,172001
336740.1875,0.011747946962714195,4830028,-12.715295791625977,172500,0.0,-12.727044105529785,-11.747946739196777,223.82711791992188,172501
137044.984375,0.011764273047447205,4844028,-11.802117347717285,173000,0.0,-11.813881874084473,-11.764272689819336,224.00863647460938,173001
5686.2509765625,0.011804320849478245,4858028,-7.04617166519165,173500,0.0,-7.057975769042969,-11.804320335388184,224.36483764648438,173501
319028.9375,0.011745303869247437,4872028,-12.660353660583496,174000,0.0,-12.672099113464355,-11.7453031539917,224.02035522460938,174001
367574.53125,0.01181468553841114,4886028,-12.80286693572998,174500,0.0,-12.814682006835938,-11.814684867858887,224.57321166992188,174501
353135.28125,0.011774609796702862,4900028,-12.762831687927246,175000,0.0,-12.774606704711914,-11.774609565734863,224.36251831054688,175001
336711.65625,0.011761996895074844,4914028,-12.715152740478516,175500,0.0,-12.726914405822754,-11.761996269226074,224.34915161132812,175501
341968.5,0.011760031804442406,4928028,-12.730670928955078,176000,0.0,-12.742430686950684,-11.760031700134277,224.3993377685547,176001
346265.34375,0.011779135093092918,4942028,-12.743154525756836,176500,0.0,-12.75493335723877,-11.779134750366211,224.59861755371094,176501
294205.71875,0.011775340884923935,4956028,-12.579325675964355,177000,0.0,-12.591100692749023,-11.77534008026123,224.64747619628906,177001
300773.5,0.011774017475545406,4970028,-12.599830627441406,177500,0.0,-12.611604690551758,-11.774017333984375,224.6963653564453,177501
373793.09375,0.011832102201879025,4984028,-12.819625854492188,178000,0.0,-12.83145809173584,-11.832101821899414,225.15115356445312,178001
19629.013671875,0.01172898430377245,4998028,-8.414118766784668,178500,0.0,-8.425848007202148,-11.728983879089355,224.5098114013672,178501
367332.34375,0.01181404385715723,5012028,-12.802209854125977,179000,0.0,-12.814023971557617,-11.814043045043945,225.17063903808594,179001
356272.59375,0.01178347785025835,5026028,-12.771668434143066,179500,0.0,-12.783452033996582,-11.783476829528809,225.0187225341797,179501
353611.3125,0.011782590299844742,5040028,-12.764167785644531,180000,0.0,-12.77595043182373,-11.78258991241455,225.06591796875,180001
348121.6875,0.011784270405769348,5054028,-12.748466491699219,180500,0.0,-12.76025104522705,-11.784270286560059,225.16641235351562,180501
150089.71875,0.011791596189141273,5068028,-11.857534408569336,181000,0.0,-11.869325637817383,-11.791595458984375,225.27288818359375,181001
370887.34375,0.01182366069406271,5082028,-12.811830520629883,181500,0.0,-12.823654174804688,-11.823659896850586,225.56199645996094,181501
377207.59375,0.011840646155178547,5096028,-12.828709602355957,182000,0.0,-12.840550422668457,-11.840645790100098,225.75563049316406,182001
374222.21875,0.011832605116069317,5110028,-12.820772171020508,182500,0.0,-12.83260440826416,-11.83260440826416,225.7653045654297,182501
286448.3125,0.011763856746256351,5124028,-12.54960823059082,183000,0.0,-12.561371803283691,-11.763855934143066,225.35665893554688,183001
0.36017346382141113,0.011815003119409084,5138028,10.770456314086914,183500,0.0,10.758641242980957,-11.81500244140625,225.7852325439453,183501
377039.4375,0.011840108782052994,5152028,-12.828265190124512,184000,0.0,-12.840105056762695,-11.840107917785645,226.0068359375,184001
368407.96875,0.011816946789622307,5166028,-12.805129051208496,184500,0.0,-12.816946029663086,-11.816946029663086,225.90771484375,184501
350122.6875,0.011766064912080765,5180028,-12.754271507263184,185000,0.0,-12.766037940979004,-11.766064643859863,225.6071319580078,185001
355817.65625,0.011788331903517246,5194028,-12.770384788513184,185500,0.0,-12.782173156738281,-11.788331031799316,225.8127899169922,185501
377416.5,0.011841136030852795,5208028,-12.829262733459473,186000,0.0,-12.841103553771973,-11.841135025024414,226.2494354248047,186001
376254.5625,0.011838105507194996,5222028,-12.826183319091797,186500,0.0,-12.838021278381348,-11.838105201721191,226.29286193847656,186501
322336.0625,0.011762624606490135,5236028,-12.670086860656738,187000,0.0,-12.681849479675293,-11.76262378692627,225.82371520996094,187001
365083.84375,0.011809732764959335,5250028,-12.796073913574219,187500,0.0,-12.807883262634277,-11.809732437133789,226.2214813232422,187501
351362.34375,0.011826759204268456,5264028,-12.757590293884277,188000,0.0,-12.769416809082031,-11.82675838470459,226.40382385253906,188001
379561.3125,0.011846772395074368,5278028,-12.834924697875977,188500,0.0,-12.846771240234375,-11.846772193908691,226.61398315429688,188501
344234.0625,0.011800089851021767,5292028,-12.735095977783203,189000,0.0,-12.746895790100098,-11.800088882446289,226.336669921875,189001
3.565255880355835,0.011855874210596085,5306028,1.1307358741760254,189500,0.0,1.118880033493042,-11.855874061584473,226.77999877929688,189501
365083.53125,0.011807883158326149,5320028,-12.796073913574219,190000,0.0,-12.807881355285645,-11.807882308959961,226.4858856201172,190001
369132.1875,0.011827820912003517,5334028,-12.807075500488281,190500,0.0,-12.818902969360352,-11.827820777893066,226.69061279296875,190501
375860.15625,0.011837049387395382,5348028,-12.825136184692383,191000,0.0,-12.836973190307617,-11.837048530578613,226.80946350097656,191001
370051.03125,0.011822707019746304,5362028,-12.80957317352295,191500,0.0,-12.821395874023438,-11.82270622253418,226.77859497070312,191501
364666.46875,0.011818278580904007,5376028,-12.79491138458252,192000,0.0,-12.806729316711426,-11.818278312683105,226.78970336914062,192001
376827.84375,0.011842301115393639,5390028,-12.827701568603516,192500,0.0,-12.839544296264648,-11.842300415039062,227.0318603515625,192501
377137.53125,0.01184040866792202,5404028,-12.828523635864258,193000,0.0,-12.840364456176758,-11.840408325195312,227.04713439941406,193001
377122.0625,0.011840485967695713,5418028,-12.828482627868652,193500,0.0,-12.840323448181152,-11.840485572814941,227.12112426757812,193501
380861.21875,0.01185021921992302,5432028,-12.838339805603027,194000,0.0,-12.850190162658691,-11.850218772888184,227.24664306640625,194001
163883.890625,0.01187212485820055,5446028,-11.957785606384277,194500,0.0,-11.969657897949219,-11.872124671936035,227.46424865722656,194501
350361.5625,0.011831339448690414,5460028,-12.754684448242188,195000,0.0,-12.766515731811523,-11.831338882446289,227.2378692626953,195001
369657.4375,0.011828532442450523,5474028,-12.808500289916992,195500,0.0,-12.820328712463379,-11.828532218933105,227.2670135498047,195501
384058.71875,0.011858968995511532,5488028,-12.846691131591797,196000,0.0,-12.858550071716309,-11.858968734741211,227.55699157714844,196001
24821.490234375,0.011880960315465927,5502028,-9.91476058959961,196500,0.0,-9.926641464233398,-11.880959510803223,227.76356506347656,196501
345535.8125,0.011829354800283909,5516028,-12.740958213806152,197000,0.0,-12.752787590026855,-11.829354286193848,227.4523468017578,197001
379214.46875,0.011849637143313885,5530028,-12.834007263183594,197500,0.0,-12.845856666564941,-11.849637031555176,227.65809631347656,197501
149.09780883789062,0.011886273510754108,5544028,-3.426011800765991,198000,0.0,-3.4378981590270996,-11.886273384094238,227.96957397460938,198001
54627.6953125,0.011846388690173626,5558028,-10.608047485351562,198500,0.0,-10.619894027709961,-11.84638786315918,227.755126953125,198501
379191.75,0.011849423870444298,5572028,-12.833946228027344,199000,0.0,-12.845795631408691,-11.8494234085083,227.8430938720703,199001
360265.0625,0.011828248389065266,5586028,-12.782716751098633,199500,0.0,-12.79454517364502,-11.828248023986816,227.74282836914062,199501
380436.65625,0.011849078349769115,5600028,-12.837225914001465,200000,0.0,-12.849075317382812,-11.849078178405762,227.9434814453125,200001
385883.03125,0.011863530613481998,5614028,-12.851426124572754,200500,0.0,-12.863289833068848,-11.863530158996582,228.1274871826172,200501
370199.34375,0.011842440813779831,5628028,-12.809910774230957,201000,0.0,-12.82175350189209,-11.842440605163574,228.02984619140625,201001
392637.65625,0.011881988495588303,5642028,-12.86876106262207,201500,0.0,-12.880642890930176,-11.881987571716309,228.386474609375,201501
312399.71875,0.0118424566462636,5656028,-12.639397621154785,202000,0.0,-12.651240348815918,-11.842455863952637,228.1796875,202001
383396.59375,0.011857602745294571,5670028,-12.84496784210205,202500,0.0,-12.856825828552246,-11.8576021194458,228.33786010742188,202501
389790.90625,0.011873719282448292,5684028,-12.861492156982422,203000,0.0,-12.87336540222168,-11.87371826171875,228.52438354492188,203001
148992.78125,0.011830855160951614,5698028,-11.861334800720215,203500,0.0,-11.87316608428955,-11.830854415893555,228.2894287109375,203501
328984.9375,0.011846520937979221,5712028,-12.690522193908691,204000,0.0,-12.70236873626709,-11.84652042388916,228.45840454101562,204001
380490.09375,0.011850656941533089,5726028,-12.83736515045166,204500,0.0,-12.849215507507324,-11.850656509399414,228.56268310546875,204501
389181.15625,0.01187180820852518,5740028,-12.859929084777832,205000,0.0,-12.871800422668457,-11.871808052062988,228.7699737548828,205001
385397.28125,0.011866931803524494,5754028,-12.8501615524292,205500,0.0,-12.862028121948242,-11.866930961608887,228.817626953125,205501
363447.59375,0.011857695877552032,5768028,-12.791430473327637,206000,0.0,-12.803288459777832,-11.857695579528809,228.8173370361328,206001
211669.59375,0.01183866336941719,5782028,-12.248552322387695,206500,0.0,-12.260391235351562,-11.838663101196289,228.72669982910156,206501
366248.90625,0.011840729974210262,5796028,-12.799215316772461,207000,0.0,-12.811056137084961,-11.840729713439941,228.82363891601562,207001
387230.4375,0.0118674635887146,5810028,-12.854907035827637,207500,0.0,-12.866774559020996,-11.867463111877441,229.08665466308594,207501
372128.1875,0.011827751062810421,5824028,-12.815166473388672,208000,0.0,-12.826993942260742,-11.827750205993652,228.86865234375,208001
394598.34375,0.011885641142725945,5838028,-12.873736381530762,208500,0.0,-12.885622024536133,-11.885640144348145,229.36660766601562,208501
366681.0625,0.011812250129878521,5852028,-12.800435066223145,209000,0.0,-12.812247276306152,-11.812249183654785,228.93392944335938,209001
387707.78125,0.011868009343743324,5866028,-12.856138229370117,209500,0.0,-12.868006706237793,-11.868008613586426,229.40377807617188,209501
130625.546875,0.011836258694529533,5880028,-11.695968627929688,210000,0.0,-11.707804679870605,-11.836257934570312,229.25091552734375,210001
383744.4375,0.011857783421874046,5894028,-12.84587574005127,210500,0.0,-12.857733726501465,-11.857783317565918,229.46636962890625,210501
155907.109375,0.011857498437166214,5908028,-11.895282745361328,211000,0.0,-11.907139778137207,-11.857498168945312,229.54502868652344,211001
374930.0625,0.011888123117387295,5922028,-12.822479248046875,211500,0.0,-12.834367752075195,-11.88812255859375,229.8414764404297,211501
388789.8125,0.011870812624692917,5936028,-12.85892391204834,212000,0.0,-12.870794296264648,-11.87081241607666,229.78134155273438,212001
11409.6181640625,0.011886765249073505,5950028,-8.592375755310059,212500,0.0,-8.604262351989746,-11.886764526367188,229.97799682617188,212501
169155.328125,0.011794829741120338,5964028,-11.968127250671387,213000,0.0,-11.9799222946167,-11.794829368591309,229.39637756347656,213001
378656.6875,0.011845845729112625,5978028,-12.832539558410645,213500,0.0,-12.844385147094727,-11.845845222473145,229.81454467773438,213501
216405.390625,0.011820086278021336,5992028,-12.234989166259766,214000,0.0,-12.246809005737305,-11.820085525512695,229.72225952148438,214001
372183.3125,0.011827764101326466,6006028,-12.815314292907715,214500,0.0,-12.827141761779785,-11.827763557434082,229.84881591796875,214501
360096.09375,0.01185530424118042,6020028,-12.781923294067383,215000,0.0,-12.793778419494629,-11.855303764343262,230.09445190429688,215001
384795.84375,0.011860514059662819,6034028,-12.848608016967773,215500,0.0,-12.860468864440918,-11.860513687133789,230.20529174804688,215501
