mean/disc/disc_proportion_expert_true,mean/disc/disc_acc,mean/gen/time/total_timesteps,mean/gen/train/loss,mean/gen/train/clip_fraction,mean/gen/time/time_elapsed,mean/disc/n_expert,mean/gen/time/fps,mean/gen/train/entropy_loss,mean/disc/n_generated,mean/gen/train/approx_kl,mean/disc/disc_entropy,mean/gen/rollout/ep_rew_mean,mean/gen/train/value_loss,mean/disc/disc_acc_expert,mean/disc/disc_loss,mean/gen/train/std,mean/gen/train/policy_gradient_loss,mean/disc/global_step,mean/disc/disc_acc_gen,mean/gen/train/n_updates,mean/gen/rollout/ep_len_mean,mean/gen/train/clip_range,mean/gen/time/iterations,mean/gen/train/learning_rate,mean/gen/train/explained_variance,mean/disc/disc_proportion_expert_pred,mean/gen/rollout/ep_rew_wrapped_mean
0.5,0.6666666567325592,45568.0,-0.03624703362584114,0.51875,0.0,6.0,423.0,3.1433202028274536,6.0,0.16565293073654175,0.5296436250209808,0.0,0.00702633874801298,0.5,0.5086762309074402,0.050213731825351715,-0.022798298578709363,712.0,0.8333333432674408,21360.0,5.0,0.2,1.0,0.0003,0.9914323771372437,0.33333333333333337,2.6623682698747144
0.5,0.6666666865348816,45632.0,-0.050525881350040436,0.4421875,0.0,6.0,438.0,3.1489913066228232,6.0,0.0924919992685318,0.5047061592340469,0.0,0.003747853621219595,0.5,0.49512261152267456,0.05009178817272186,-0.03928265826155742,713.0,0.8333333134651184,21390.0,5.0,0.2,1.0,0.0003,0.9958569300360978,0.3333333333333333,2.6256528049008923
0.5,0.6666666865348816,45696.0,-0.01934557408094406,0.4041666666666667,0.0,6.0,416.0,3.159185703595479,6.0,0.05197342112660408,0.5527410209178925,0.0,0.007615401037037372,0.5833333432674408,0.5350282341241837,0.0496915802359581,-0.016820586596926052,714.0,0.75,21420.0,5.0,0.2,1.0,0.0003,0.9908931264653802,0.41666666666666663,2.5776740129617974
0.5,0.75,45760.0,-0.05415385216474533,0.47239583333333335,0.0,6.0,439.0,3.1738575140635175,6.0,0.10298632830381393,0.5082397758960724,0.0,0.007356763444840908,0.6666666865348816,0.5000827014446259,0.04940114542841911,-0.05029814895242453,715.0,0.8333333134651184,21450.0,5.0,0.2,1.0,0.0003,0.9962199786677957,0.4166666666666667,2.514201573044993
0.5,0.7083333432674408,45824.0,-0.033447522670030594,0.428125,0.0,6.0,439.0,3.1827879667282106,6.0,0.08271026611328125,0.531246542930603,0.0,0.0031574668362736704,0.6666666865348816,0.5035387724637985,0.04927431792020798,-0.029384975445767243,716.0,0.75,21480.0,5.0,0.2,1.0,0.0003,0.9951626714318991,0.45833333333333337,2.4754743105592207
0.5,0.625,45888.0,-0.03757113963365555,0.39375,0.0,6.0,452.0,3.185852885246277,6.0,0.19238534569740295,0.5367496907711029,0.0,0.00838957071925203,0.6666666865348816,0.5252106487751007,0.0492096021771431,-0.03870320158700148,717.0,0.5833333432674408,21510.0,5.0,0.2,1.0,0.0003,0.9898805487900972,0.5416666666666667,2.4562604779982937
0.5,0.75,45952.0,-0.05517766997218132,0.396875,0.0,6.0,430.0,3.1896124283472695,6.0,0.06673119962215424,0.4084918051958084,0.0,0.007686719484627247,0.5,0.38199494779109955,0.04906478896737099,-0.050694713927805425,718.0,1.0,21540.0,5.0,0.2,1.0,0.0003,0.9926616484299302,0.25,2.4470976589014755
0.5,0.6666666567325592,46016.0,-0.06665784120559692,0.459375,0.0,6.0,427.0,3.197511649131775,6.0,0.12401170283555984,0.5124469250440598,0.0,0.004074840674487253,0.5,0.4901479631662369,0.04882841557264328,-0.05546547106156747,719.0,0.8333333432674408,21570.0,5.0,0.2,1.0,0.0003,0.9952245480380952,0.33333333333333337,2.45334458403755
0.5,0.6666666865348816,46080.0,-0.010491172783076763,0.37447916666666664,0.0,6.0,436.0,3.2061360756556194,6.0,0.12008671462535858,0.5077901035547256,0.0,0.008788123230139415,0.5,0.46574537456035614,0.04867815971374512,-0.017406430033346017,720.0,0.8333333134651184,21600.0,5.0,0.2,1.0,0.0003,0.9924015779979527,0.3333333333333333,2.47989115934819
0.5,0.5416666567325592,46144.0,-0.02758975140750408,0.3859375,0.0,6.0,445.0,3.212822182973226,6.0,0.06584607064723969,0.5628830790519714,0.0,0.00463760681450367,0.8333333134651184,0.5500911772251129,0.048458345234394073,-0.037254164616266884,721.0,0.2500000074505806,21630.0,5.0,0.2,1.0,0.0003,0.995035523083061,0.7916666666666667,2.5147704469691963
0.5,0.75,46208.0,-0.052653856575489044,0.521875,0.0,6.0,434.0,3.2243211110432943,6.0,0.0773407369852066,0.4572032690048218,0.0,0.0037544525461271406,0.8333333134651184,0.43093106150627136,0.048152483999729156,-0.0508209804383417,722.0,0.6666666567325592,21660.0,5.0,0.2,1.0,0.0003,0.9966185870580375,0.5833333333333333,2.551093144156039
0.5,0.625,46272.0,-0.03944665193557739,0.35625,0.0,6.0,444.0,3.237704849243164,6.0,0.031720250844955444,0.509375736117363,0.0,0.0032706464330355327,0.8333333134651184,0.48902808129787445,0.04780939221382141,-0.022191965642074745,723.0,0.4166666716337204,21690.0,5.0,0.2,1.0,0.0003,0.9978295073378831,0.7083333333333333,2.5848797144927085
0.5,0.625,46336.0,-0.03880446031689644,0.3625,0.0,6.0,440.0,3.2514501651128134,6.0,0.01928815245628357,0.48645640909671783,0.0,0.004612176772207021,0.6666666865348816,0.4801023155450821,0.04757674038410187,-0.029143178090453147,724.0,0.5833333432674408,21720.0,5.0,0.2,1.0,0.0003,0.9967872435227036,0.5416666666666667,2.6156805576756597
0.5,0.7083333432674408,46400.0,-0.07472458481788635,0.521875,0.0,6.0,427.0,3.2590722322463987,6.0,0.17503805458545685,0.561641126871109,0.0,0.0038555044448003173,0.6666666865348816,0.5325616598129272,0.04737071692943573,-0.06149552060912053,725.0,0.75,21750.0,5.0,0.2,1.0,0.0003,0.9974468678701669,0.45833333333333337,2.638857661448419
0.5,0.6666666865348816,46464.0,-0.008639073930680752,0.296875,0.0,6.0,432.0,3.267936340967814,6.0,0.0429513044655323,0.5630627274513245,0.0,0.004438056113819281,0.6666666865348816,0.5471456944942474,0.04719948023557663,0.0010033573334415754,726.0,0.6666666865348816,21780.0,5.0,0.2,1.0,0.0003,0.996606481494382,0.5,2.670067210216075
0.5,0.75,46528.0,-0.061248261481523514,0.45208333333333334,0.0,6.0,438.0,3.2770749648412068,6.0,0.5032831430435181,0.5112681835889816,0.0,0.007145777142917116,0.5833333432674408,0.4769168496131897,0.04687322676181793,-0.04971147083366911,727.0,0.9166666567325592,21810.0,5.0,0.2,1.0,0.0003,0.9921570457518101,0.33333333333333337,2.697134950105101
0.5,0.6666666567325592,46592.0,-0.0578872449696064,0.409375,0.0,6.0,378.0,3.2939315478007,6.0,0.9562917947769165,0.5098915547132492,0.0,0.0023702373495325447,0.5,0.4838608205318451,0.04647183418273926,-0.04880661840240161,728.0,0.8333333432674408,21840.0,5.0,0.2,1.0,0.0003,0.9973116100300103,0.33333333333333337,2.7087473597936333
0.5,0.625,46656.0,-0.04370194673538208,0.4166666666666667,0.0,6.0,421.0,3.3105960925420126,6.0,0.029496241360902786,0.5343837440013885,0.0,0.0067150039443125325,0.5,0.5146633386611938,0.04611662030220032,-0.03940356678018967,729.0,0.75,21870.0,5.0,0.2,1.0,0.0003,0.9950806596316397,0.375,2.6945914453547446
0.5,0.7083333432674408,46720.0,-0.06259462237358093,0.5052083333333334,0.0,6.0,444.0,3.3245753208796183,6.0,0.06783469021320343,0.5606342554092407,0.0,0.007855562989910444,0.4166666716337204,0.5319852828979492,0.04580086097121239,-0.06091858986765146,730.0,1.0,21900.0,5.0,0.2,1.0,0.0003,0.9916876126080751,0.20833333333333331,2.668501612348482
0.5,0.6666666865348816,46784.0,-0.004287413787096739,0.2671875,0.0,6.0,429.0,3.3355033159255982,6.0,0.017155226320028305,0.5351205468177795,0.0,0.0027845879085361958,0.3333333432674408,0.5189954936504364,0.04569161683320999,-0.01259880963092049,731.0,1.0,21930.0,5.0,0.2,1.0,0.0003,0.9971355285961181,0.16666666666666666,2.6304970507323744
0.5,0.6666666865348816,46848.0,-0.05031130835413933,0.5177083333333333,0.0,6.0,417.0,3.337376610438029,6.0,0.19440966844558716,0.5605461001396179,0.0,0.0040461392529929675,0.3333333432674408,0.549534022808075,0.045681387186050415,-0.050493686273694036,732.0,1.0,21960.0,5.0,0.2,1.0,0.0003,0.9960800437256694,0.16666666666666666,2.5863515975140037
0.5,0.6666666865348816,46912.0,-0.04298796504735947,0.3302083333333333,0.0,6.0,404.0,3.342810352643331,6.0,0.025676783174276352,0.5334850549697876,0.0,0.003325910330750048,0.3333333432674408,0.5121616721153259,0.04535175487399101,-0.03744219690561294,733.0,1.0,21990.0,5.0,0.2,1.0,0.0003,0.9938306007534266,0.16666666666666666,2.5300877578463403
0.5,0.6666666865348816,46976.0,-0.08902255445718765,0.4947916666666667,0.0,6.0,436.0,3.3583537419637044,6.0,0.544049084186554,0.5307056903839111,0.0,0.0029563675401732326,0.3333333432674408,0.5063395202159882,0.045052386820316315,-0.06473437268286944,734.0,1.0,22020.0,5.0,0.2,1.0,0.0003,0.9940350409597158,0.16666666666666666,2.4697955113276837
0.5,0.7083333432674408,47040.0,-0.033672504127025604,0.36302083333333335,0.0,6.0,421.0,3.3720038970311483,6.0,0.027578910812735558,0.5058645904064178,0.0,0.002753213560208678,0.5,0.5014412850141525,0.04479392617940903,-0.03481945786625147,735.0,0.9166666567325592,22050.0,5.0,0.2,1.0,0.0003,0.9953622347675264,0.29166666666666663,2.4083538712654264
0.5,0.7083333432674408,47104.0,-0.05914419889450073,0.4546875,0.0,6.0,429.0,3.3817787011464437,6.0,0.8670146465301514,0.5216180384159088,0.0,0.003623086695248882,0.5,0.49529092013835907,0.044565893709659576,-0.05472975019365549,736.0,0.9166666567325592,22080.0,5.0,0.2,1.0,0.0003,0.9912941306829453,0.29166666666666663,2.360292040174827
0.5,0.6666666567325592,47168.0,-0.058734286576509476,0.4166666666666667,0.0,6.0,421.0,3.394182833035787,6.0,0.17338940501213074,0.5476216673851013,0.0,0.00440116870837907,0.5,0.5427058935165405,0.044282250106334686,-0.04189722972611586,737.0,0.8333333432674408,22110.0,5.0,0.2,1.0,0.0003,0.9905665488913655,0.33333333333333337,2.319299923302606
0.5,0.6666666865348816,47232.0,-0.07186678051948547,0.5296875,0.0,6.0,407.0,3.404197343190511,6.0,0.07361249625682831,0.5429145097732544,0.0,0.002858456790757676,0.5,0.530181348323822,0.04413096606731415,-0.07107581421732903,738.0,0.8333333134651184,22140.0,5.0,0.2,1.0,0.0003,0.9949488388374448,0.3333333333333333,2.2849936044123025
0.5,0.625,47296.0,-0.042049117386341095,0.49114583333333334,0.0,6.0,436.0,3.408873693148295,6.0,0.12606534361839294,0.49896492063999176,0.0,0.006432513426989317,0.5,0.519205704331398,0.04407235234975815,-0.036119506073494755,739.0,0.75,22170.0,5.0,0.2,1.0,0.0003,0.9895076528191566,0.375,2.2618978689704092
0.5,0.625,47360.0,-0.06772144883871078,0.5375,0.0,6.0,439.0,3.412247570355733,6.0,0.0649174228310585,0.4744463711977005,0.0,0.005141328244159619,0.5,0.47845597565174103,0.043933238834142685,-0.06484548362592855,740.0,0.75,22200.0,5.0,0.2,1.0,0.0003,0.9910739436745644,0.375,2.2490489163342864
0.5,0.5833333432674408,47424.0,-0.050274740904569626,0.4390625,0.0,6.0,431.0,3.419035291671753,6.0,0.08447003364562988,0.5545114278793335,0.0,0.008439503998185197,0.5,0.5694538652896881,0.043797947466373444,-0.04870857838541269,741.0,0.6666666567325592,22230.0,5.0,0.2,1.0,0.0003,0.9865273488685489,0.41666666666666663,2.248232991406694
0.5,0.6666666865348816,47488.0,-0.08938486129045486,0.6859375,0.0,6.0,442.0,3.422442825635274,6.0,0.2954528033733368,0.5570402443408966,0.0,0.013332355115562678,0.3333333432674408,0.5306437313556671,0.043751224875450134,-0.07910784697160125,742.0,1.0,22260.0,5.0,0.2,1.0,0.0003,0.9802375473082066,0.16666666666666666,2.247642348418012
0.5,0.6666666865348816,47552.0,-0.04991401359438896,0.46197916666666666,0.0,6.0,441.0,3.4278955380121867,6.0,0.04682210832834244,0.5325358510017395,0.0,0.004149477540825804,0.3333333432674408,0.5140621960163116,0.04352278634905815,-0.03410445855309566,743.0,1.0,22290.0,5.0,0.2,1.0,0.0003,0.9918516101315618,0.16666666666666666,2.246783490451053
0.5,0.6666666865348816,47616.0,-0.05562882870435715,0.5791666666666667,0.0,6.0,438.0,3.438411259651184,6.0,0.2415776550769806,0.5337072610855103,0.0,0.0038350044749677183,0.3333333432674408,0.5272268652915955,0.043326787650585175,-0.053429303069909416,744.0,1.0,22320.0,5.0,0.2,1.0,0.0003,0.9948103418573737,0.16666666666666666,2.250882985666394
0.5,0.6666666865348816,47680.0,-0.06480579078197479,0.5588541666666667,0.0,6.0,430.0,3.4452971696853636,6.0,0.07714060693979263,0.4826260060071945,0.0,0.0023604003828950225,0.3333333432674408,0.471825510263443,0.043228454887866974,-0.06109400660110017,745.0,1.0,22350.0,5.0,0.2,1.0,0.0003,0.9977927801664919,0.16666666666666666,2.2605044587422163
0.5,0.6666666865348816,47744.0,-0.05141828581690788,0.4192708333333333,0.0,6.0,451.0,3.452350640296936,6.0,0.08199698477983475,0.5338219255208969,0.0,0.0023922178273399672,0.3333333432674408,0.5213979929685593,0.04294751584529877,-0.043842485547065733,746.0,1.0,22380.0,5.0,0.2,1.0,0.0003,0.9973815307021141,0.16666666666666666,2.2731308958586305
0.5,0.6666666865348816,47808.0,-0.06570302695035934,0.5166666666666667,0.0,6.0,445.0,3.466722917556763,6.0,0.05385558679699898,0.5327579975128174,0.0,0.0030637176086505255,0.3333333432674408,0.5113348066806793,0.04267749562859535,-0.06462876498699188,747.0,1.0,22410.0,5.0,0.2,1.0,0.0003,0.9969097694847733,0.16666666666666666,2.285102094542235
0.5,0.6666666865348816,47872.0,-0.059286076575517654,0.5567708333333333,0.0,6.0,450.0,3.4760402997334796,6.0,0.08265378326177597,0.5092939883470535,0.0,0.0012339386623352766,0.3333333432674408,0.4953063130378723,0.04256373643875122,-0.03799010797714194,748.0,1.0,22440.0,5.0,0.2,1.0,0.0003,0.9984285385580733,0.16666666666666666,2.2987362799048423
0.5,0.6666666865348816,47936.0,-0.05173037201166153,0.5276041666666667,0.0,6.0,441.0,3.4821877082188926,6.0,0.07028765231370926,0.5334359556436539,0.0,0.00973610682412982,0.3333333432674408,0.5124985575675964,0.04240589961409569,-0.04452160432313879,749.0,1.0,22470.0,5.0,0.2,1.0,0.0003,0.9902768963947892,0.16666666666666666,2.3084119411371646
0.5,0.6666666865348816,48000.0,-0.040630847215652466,0.42135416666666664,0.0,6.0,438.0,3.488961386680603,6.0,0.051808685064315796,0.48035259544849396,0.0,0.003881744830869138,0.3333333432674408,0.46948759257793427,0.04228830337524414,-0.03755055883278449,750.0,1.0,22500.0,5.0,0.2,1.0,0.0003,0.9964508600533009,0.16666666666666666,2.3222268397174775
0.5,0.6666666865348816,48064.0,-0.0543474406003952,0.5130208333333334,0.0,6.0,439.0,3.491815757751465,6.0,0.08167274296283722,0.5062704831361771,0.0,0.007902382981653015,0.3333333432674408,0.4949997365474701,0.042299650609493256,-0.05515048479040464,751.0,1.0,22530.0,5.0,0.2,1.0,0.0003,0.9930552272126079,0.16666666666666666,2.329900925392285
0.5,0.6666666865348816,48128.0,-0.056404002010822296,0.4401041666666667,0.0,6.0,433.0,3.492528796195984,6.0,0.09252756088972092,0.5613174438476562,0.0,0.002784208278171718,0.4166666716337204,0.5537239611148834,0.042174287140369415,-0.04359581023454666,752.0,0.9166666567325592,22560.0,5.0,0.2,1.0,0.0003,0.9972063261084259,0.25,2.329706696467474
0.5,0.5833333134651184,48192.0,-0.041749007999897,0.3651041666666667,0.0,6.0,451.0,3.5008241732915244,6.0,0.09312127530574799,0.5601451992988586,0.0,0.0041154368470112486,0.5,0.5467503070831299,0.042004816234111786,-0.030115937006970246,753.0,0.6666666865348816,22590.0,5.0,0.2,1.0,0.0003,0.9971856500487775,0.4166666666666667,2.3347778769675642
0.5,0.625,48256.0,-0.05046113580465317,0.4734375,0.0,6.0,439.0,3.507142512003581,6.0,0.18465670943260193,0.4815022051334381,0.0,0.0013494953008679053,0.5,0.4675677567720413,0.04189630597829819,-0.03755789979671439,754.0,0.75,22620.0,5.0,0.2,1.0,0.0003,0.9987600180320442,0.375,2.3477587926154957
0.5,0.6666666865348816,48320.0,-0.022363843396306038,0.4578125,0.0,6.0,445.0,3.5133497794469197,6.0,0.08362136781215668,0.5342357158660889,0.0,0.0022585386565575996,0.5,0.5111045837402344,0.041769616305828094,-0.025741245535512765,755.0,0.8333333134651184,22650.0,5.0,0.2,1.0,0.0003,0.998577123042196,0.3333333333333333,2.361104403962381
0.5,0.7083333432674408,48384.0,-0.04728737473487854,0.42291666666666666,0.0,6.0,446.0,3.5196788787841795,6.0,0.03665192797780037,0.5088158547878265,0.0,0.001606267682897548,0.5,0.48143017292022705,0.04163775593042374,-0.04441359334935745,756.0,0.9166666567325592,22680.0,5.0,0.2,1.0,0.0003,0.9983077796641737,0.29166666666666663,2.375815606494434
0.5,0.7083333432674408,48448.0,-0.06687844544649124,0.5072916666666667,0.0,6.0,433.0,3.525981823603312,6.0,0.08394074440002441,0.5598333477973938,0.0,0.0014013941632583737,0.5,0.5264656245708466,0.04151322692632675,-0.05886864867061377,757.0,0.9166666567325592,22710.0,5.0,0.2,1.0,0.0003,0.9989155298098922,0.29166666666666663,2.391965029160492
0.5,0.625,48512.0,-0.0556521974503994,0.5140625,0.0,6.0,443.0,3.5323909759521483,6.0,0.0788566991686821,0.48469841480255127,0.0,0.004968601868798336,0.5,0.47476351261138916,0.041355814784765244,-0.05211931727826595,758.0,0.75,22740.0,5.0,0.2,1.0,0.0003,0.9954540920443833,0.375,2.4171787922875954
0.5,0.6666666865348816,48576.0,-0.032264504581689835,0.4036458333333333,0.0,6.0,444.0,3.5432198365529377,6.0,0.035024888813495636,0.5087873786687851,0.0,0.0015817708685062827,0.5,0.49112191796302795,0.041134320199489594,-0.028800805285573005,759.0,0.8333333134651184,22770.0,5.0,0.2,1.0,0.0003,0.9989445678656921,0.3333333333333333,2.4403322842298074
0.5,0.6666666567325592,48640.0,-0.04517437145113945,0.5015625,0.0,6.0,449.0,3.552477407455444,6.0,0.05690287426114082,0.5825943052768707,0.0,0.001822106330655515,0.5,0.5562871098518372,0.04096430540084839,-0.04520302720678349,760.0,0.8333333432674408,22800.0,5.0,0.2,1.0,0.0003,0.9982001415919513,0.33333333333333337,2.464810730633326
0.5,0.5416666716337204,48704.0,-0.04961966350674629,0.4375,0.0,6.0,441.0,3.56315815448761,6.0,0.23020382225513458,0.5852888226509094,0.0,0.0017970625039500495,0.4166666716337204,0.5749459564685822,0.040670596063137054,-0.032207140947381654,761.0,0.6666666716337204,22830.0,5.0,0.2,1.0,0.0003,0.9977672554086894,0.375,2.4814718625089154
0.5,0.6666666865348816,48768.0,-0.04934734106063843,0.37552083333333336,0.0,6.0,473.0,3.5785279830296832,6.0,0.5915635824203491,0.5345484614372253,0.0,0.006439088098704815,0.3333333432674408,0.5249550342559814,0.0403682142496109,-0.03108579049197336,762.0,1.0,22860.0,5.0,0.2,1.0,0.0003,0.9936961135827005,0.16666666666666666,2.4822157429531218
0.5,0.6666666865348816,48832.0,-0.03733747452497482,0.5145833333333333,0.0,6.0,436.0,3.5884004831314087,6.0,0.7557637691497803,0.45555247366428375,0.0,0.0020350735052488745,0.3333333432674408,0.4412626326084137,0.04032067209482193,-0.04858132128914197,763.0,1.0,22890.0,5.0,0.2,1.0,0.0003,0.9972450567875057,0.16666666666666666,2.4709379221498966
0.5,0.6666666865348816,48896.0,-0.03611026331782341,0.3625,0.0,6.0,444.0,3.5913055181503295,6.0,0.02708609588444233,0.5076389014720917,0.0,0.0037511443486437203,0.3333333432674408,0.4894331395626068,0.04013517498970032,-0.024355858098715544,764.0,1.0,22920.0,5.0,0.2,1.0,0.0003,0.9966249584686011,0.16666666666666666,2.4498527835216373
0.5,0.6666666865348816,48960.0,0.4176449179649353,0.5427083333333333,0.0,6.0,441.0,3.6018376270929973,6.0,0.30666834115982056,0.4559621959924698,0.0,0.00564666953869164,0.3333333432674408,0.4339577257633209,0.039967652410268784,0.03733300818130374,765.0,1.0,22950.0,5.0,0.2,1.0,0.0003,0.9932564627379179,0.16666666666666666,2.4299653718620537
0.5,0.7083333134651184,49024.0,-0.07902345061302185,0.5666666666666667,0.0,6.0,426.0,3.6099379777908327,6.0,0.34284523129463196,0.4832608997821808,0.0,0.0063236122640470665,0.5000000149011612,0.46242229640483856,0.03973396122455597,-0.06905582025647164,766.0,0.9166666567325592,22980.0,5.0,0.2,1.0,0.0003,0.9936633831821382,0.29166666666666663,2.4065623323433103
0.5,0.6666666865348816,49088.0,-0.014769067987799644,0.41822916666666665,0.0,6.0,443.0,3.6242310762405396,6.0,0.06482981890439987,0.5607771277427673,0.0,0.010995529064287742,0.6666666865348816,0.5505168735980988,0.03946037217974663,-0.020419343762720626,767.0,0.6666666865348816,23010.0,5.0,0.2,1.0,0.0003,0.9906899174675345,0.5,2.406835222868249
0.5,0.7083333432674408,49152.0,-0.055953603237867355,0.5041666666666667,0.0,6.0,455.0,3.6346803347269696,6.0,0.27137988805770874,0.5093260854482651,0.0,0.0036505717318505047,0.5833333432674408,0.4815836548805237,0.0393141470849514,-0.043117475307857,768.0,0.8333333432674408,23040.0,5.0,0.2,1.0,0.0003,0.9951953240670264,0.375,2.4195016058534384
0.5,0.5416666567325592,49216.0,-0.03843560814857483,0.4510416666666667,0.0,6.0,485.0,3.6413553873697917,6.0,0.1381089836359024,0.5854721665382385,0.0,0.005457156306753556,0.5,0.5837651491165161,0.039207376539707184,-0.03954932726919651,769.0,0.5833333432674408,23070.0,5.0,0.2,1.0,0.0003,0.9948669695295393,0.45833333333333337,2.435741789927706
0.5,0.625,49280.0,-0.026901284232735634,0.409375,0.0,6.0,444.0,3.647769339879354,6.0,0.03905712440609932,0.5806793570518494,0.0,0.005555035235981147,0.5,0.556964635848999,0.039027273654937744,-0.022879058153678973,770.0,0.75,23100.0,5.0,0.2,1.0,0.0003,0.9976831255480647,0.375,2.4574354154616596
0.5,0.6666666865348816,49344.0,-0.02372465655207634,0.3328125,0.0,6.0,456.0,3.659238314628601,6.0,0.03470310568809509,0.5484877526760101,0.0,0.005514394833395878,0.5,0.5154263079166412,0.038771435618400574,-0.026296234441300234,771.0,0.8333333134651184,23130.0,5.0,0.2,1.0,0.0003,0.9969469453208148,0.3333333333333333,2.475617583440617
0.5,0.7083333432674408,49408.0,-0.044147320091724396,0.4515625,0.0,6.0,491.0,3.675913159052531,6.0,0.08373833447694778,0.5213771015405655,0.0,0.005227849710111817,0.5,0.5128621011972427,0.03835771232843399,-0.04819091272850831,772.0,0.9166666567325592,23160.0,5.0,0.2,1.0,0.0003,0.9971942352131009,0.29166666666666663,2.4815849044453353
0.5,0.6666666865348816,49472.0,-0.07281497865915298,0.5020833333333333,0.0,6.0,430.0,3.693210816383362,6.0,0.23110836744308472,0.4942079037427902,0.0,0.0031207672339708856,0.3333333432674408,0.4944145828485489,0.03817949816584587,-0.05881600696593523,773.0,1.0,23190.0,5.0,0.2,1.0,0.0003,0.9986998270032927,0.16666666666666666,2.4695762519259006
0.5,0.6666666865348816,49536.0,-0.06204254925251007,0.5161458333333333,0.0,6.0,443.0,3.69929887453715,6.0,0.24550089240074158,0.5206305384635925,0.0,0.001569283027977993,0.3333333432674408,0.5369566977024078,0.03809954971075058,-0.050287766754627226,774.0,1.0,23220.0,5.0,0.2,1.0,0.0003,0.9979001083411276,0.16666666666666666,2.4485783972498028
0.5,0.7083333432674408,49600.0,-0.025784406810998917,0.5609375,0.0,6.0,412.0,3.7047006766001385,6.0,0.1860252320766449,0.5360102355480194,0.0,0.0021838090149685742,0.5,0.5182288587093353,0.03794550895690918,-0.040908162978788215,775.0,0.9166666567325592,23250.0,5.0,0.2,1.0,0.0003,0.99721335247159,0.29166666666666663,2.401208432256244
0.5,0.6666666567325592,49664.0,-0.07410817593336105,0.53125,0.0,6.0,438.0,3.712746040026347,6.0,0.41200530529022217,0.4904537945985794,0.0,0.001530086004640907,0.5,0.4855271875858307,0.037847764790058136,-0.05825566022346417,776.0,0.8333333432674408,23280.0,5.0,0.2,1.0,0.0003,0.9989026243565604,0.33333333333333337,2.3451182730449363
0.5,0.6666666865348816,49728.0,-0.0741172581911087,0.6072916666666667,0.0,6.0,431.0,3.719221584002177,6.0,0.7657030820846558,0.5745808482170105,0.0,0.001361596027466779,0.5,0.5686389207839966,0.0376567468047142,-0.05965963506605476,777.0,0.8333333134651184,23310.0,5.0,0.2,1.0,0.0003,0.9986664341995493,0.3333333333333333,2.2965940837236123
0.5,0.75,49792.0,-0.021450679749250412,0.42916666666666664,0.0,6.0,471.0,3.73064657052358,6.0,0.03468930721282959,0.4457835257053375,0.0,0.0014853866887278855,0.5,0.42835594713687897,0.03749571740627289,-0.0021119227011998495,778.0,1.0,23340.0,5.0,0.2,1.0,0.0003,0.9990399542148225,0.25,2.256198657765053
0.5,0.6666666567325592,49856.0,-0.05014418438076973,0.6942708333333333,0.0,6.0,480.0,3.7354928890864056,6.0,0.3358341157436371,0.5037122070789337,0.0,0.0035189566124851504,0.5,0.49683545529842377,0.03742451220750809,-0.016351958115895588,779.0,0.8333333432674408,23370.0,5.0,0.2,1.0,0.0003,0.9984289222629741,0.33333333333333337,2.2296946707507597
0.5,0.6666666865348816,49920.0,-0.05595627799630165,0.4703125,0.0,6.0,466.0,3.7397679726282758,6.0,0.1137428879737854,0.4472148269414902,0.0,0.009044804455091556,0.5,0.4210622012615204,0.03733997792005539,-0.053851934832831225,780.0,0.8333333134651184,23400.0,5.0,0.2,1.0,0.0003,0.9911678237840533,0.3333333333333333,2.2321141521213574
0.5,0.75,49984.0,-0.05438242107629776,0.5057291666666667,0.0,6.0,418.0,3.7444331407547,6.0,0.11745629459619522,0.5066681057214737,0.0,0.013013562777390082,0.5833333432674408,0.48156145215034485,0.03724220022559166,-0.04716453930983941,781.0,0.9166666567325592,23430.0,5.0,0.2,1.0,0.0003,0.9927010973915458,0.33333333333333337,2.2540173479868097
0.5,0.6666666567325592,50048.0,-0.06777030229568481,0.5442708333333334,0.0,6.0,433.0,3.749018367131551,6.0,0.19573011994361877,0.5581663250923157,0.0,0.007130977713192503,0.6666666865348816,0.5491102337837219,0.03718370944261551,-0.05688174031674862,782.0,0.6666666567325592,23460.0,5.0,0.2,1.0,0.0003,0.9965873560868204,0.5,2.3020215059397744
0.5,0.75,50112.0,-0.018155841156840324,0.3958333333333333,0.0,6.0,479.0,3.753847853342692,6.0,0.06005115434527397,0.5319199562072754,0.0,0.010475502380480369,0.8333333134651184,0.508731409907341,0.03705152869224548,-0.0306873083114624,783.0,0.6666666865348816,23490.0,5.0,0.2,1.0,0.0003,0.9923906340263784,0.5833333333333334,2.377002949118614
0.5,0.5,50176.0,-0.031270597130060196,0.38125,0.0,6.0,427.0,3.762408900260925,6.0,0.0382467582821846,0.5833558440208435,0.0,0.010619922385861477,0.8333333134651184,0.6007909178733826,0.036865491420030594,-0.033234203793108465,784.0,0.1666666716337204,23520.0,5.0,0.2,1.0,0.0003,0.9915599059313536,0.8333333333333334,2.4611778831481934
0.5,0.6666666567325592,50240.0,-0.07014510780572891,0.4375,0.0,6.0,421.0,3.7727813561757406,6.0,1.0760709047317505,0.5068524181842804,0.0,0.008277983373651902,0.75,0.5001274645328522,0.0366709902882576,-0.06349292024970055,785.0,0.5833333432674408,23550.0,5.0,0.2,1.0,0.0003,0.9883206896483898,0.5833333333333334,2.5375322544481604
